Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,TechSupport,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_TechSupport
1283,2,68,26375.76,1,11.19425,14,3,0,0,1,7.704074,174.9744,True,False,0
13489,1,77,12416.94,0,11.85073,11,2,1,0,0,14.13869,240.1149,True,False,0
9071,1,87,61291.33,1,7.978417,19,1,1,0,0,17.61732,172.4404,False,False,0
4179,1,33,22611.29,1,7.681675,12,0,1,0,1,3.179833,290.1604,False,False,0
8192,3,60,38317.73,1,10.62687,11,1,0,0,1,17.5331,222.6654,False,False,0
2886,3,30,13500.74,0,10.85047,12,0,1,1,1,9.448515,179.9656,True,False,1
1215,1,35,3773.39,1,12.66151,12,0,1,0,0,2.488097,207.6386,False,False,0
1394,0,22,21413.24,1,9.757323,9,1,0,1,1,6.422331,277.6375,False,False,1
808,1,70,10832.15,0,6.973723,18,2,0,0,0,8.91671,179.9794,True,False,0
1165,3,19,84674.6,0,9.809836,10,1,0,0,1,11.51972,149.9928,False,False,0
603,0,41,6204.51,1,11.15744,13,0,1,0,1,2.184299,194.9992,True,False,0
2564,1,65,63911.85,0,5.788391,11,1,0,0,0,15.19674,160.0013,True,False,0
14801,0,78,8086.98,0,14.11524,8,1,0,0,0,9.060452,139.965,False,False,0
0,3,57,8348.29,0,3.232997,11,1,0,0,1,12.27603,114.9838,True,False,0
44,0,74,13744.9,0,7.488474,10,0,0,0,0,11.7516,147.4783,False,False,0
1783,2,21,5436.21,0,12.78207,12,1,0,0,0,1.556533,182.4608,False,False,0
2227,2,75,8231.55,1,8.741825,12,2,1,0,0,10.59224,245.1457,True,False,0
212,1,40,13312.53,1,14.13918,10,3,0,0,0,18.08315,182.49,False,False,0
336,2,26,29977.3,0,9.662482,12,2,0,0,0,6.214633,172.4555,True,False,0
1333,0,77,28827.57,0,12.27876,17,3,0,0,0,3.595204,232.6228,False,False,0
55352,3,61,25480.46,0,14.93812,9,0,1,0,0,4.197945,112.4844,True,False,0
5557,2,58,29950.17,0,8.468778,13,0,0,0,1,8.596064,127.482,True,False,0
968,0,54,73010.37,1,13.73496,19,0,0,0,1,3.184209,139.9512,False,False,0
9998,1,60,53256.9,1,5.939411,13,1,1,0,0,4.171617,204.9634,False,False,0
23787,2,45,32955.23,1,12.21135,14,2,1,0,1,1.312447,137.5165,False,False,0
2293,0,23,113511.5,0,9.256725,14,1,0,0,0,3.684683,112.4551,False,False,0
421,1,45,36961.91,1,9.749035,8,0,0,1,1,2.922427,137.4872,True,False,1
94,1,85,23170.27,1,5.774549,9,0,0,0,1,10.17149,214.9525,True,False,0
3306,4,57,23142.34,0,8.424871,13,2,0,0,0,4.73307,149.9915,True,False,0
1059,1,51,10090.93,0,6.828347,13,0,0,0,0,19.39483,172.4624,False,False,0
0,3,66,10219.32,0,7.751726,17,2,1,0,0,4.771263,114.9728,False,False,0
6762,0,27,14624.56,1,10.61552,15,3,0,0,0,19.52917,222.6281,True,False,0
63911,0,25,16057.58,0,11.17837,13,0,0,0,1,6.383328,217.4702,True,False,0
446,3,48,45688.19,0,8.940009,9,2,0,0,0,11.43916,117.5152,False,False,0
861,2,89,15207.5,1,8.795566,10,1,0,0,0,10.70911,255.1336,True,False,0
1043,1,30,44881.42,0,9.898238,15,1,0,0,0,18.83056,127.4887,True,False,0
2085,3,77,67829.44,1,10.34444,15,0,0,0,0,10.90429,220.1615,False,False,0
10185,0,46,18634.17,1,10.6092,14,1,0,0,0,5.461422,149.9741,True,False,0
35345,2,65,20659.21,1,10.87952,16,1,0,0,0,12.39101,212.6228,True,False,0
1690,0,31,73134.03,1,13.3432,16,0,1,0,0,7.91568,184.9634,True,False,0
193,3,43,37461.71,1,10.95773,14,1,0,0,1,6.306379,162.4538,True,False,0
247,4,40,25163.01,1,11.31745,13,2,1,0,1,8.05975,270.1604,True,False,0
547,1,28,70500.42,1,13.43679,15,0,0,1,0,19.34604,184.961,True,False,0
1851,2,41,18046.41,1,10.04183,11,1,0,0,1,2.397122,184.9939,False,False,0
11142,4,43,55267.18,0,9.223376,8,1,2,0,0,5.533306,172.4579,True,False,0
141,4,36,9083.29,0,7.553372,14,0,1,0,0,2.745106,120.0035,False,False,0
836,0,86,17228.14,0,7.676215,11,1,0,0,1,2.348386,175.0062,False,False,0
417,2,76,38599.07,1,7.178201,13,2,1,0,1,14.74826,232.624,True,False,0
63465,8,25,69472.61,0,8.211382,5,1,2,0,1,8.802664,142.4689,False,False,0
903,4,23,41685.06,1,8.560666,11,2,0,0,0,11.94546,192.4404,True,False,0
5259,1,67,15629.94,0,10.25342,9,2,1,0,0,11.54316,140.0013,False,False,0
21970,4,25,55074.9,0,13.7903,7,1,0,0,1,9.900255,127.5067,False,False,0
21556,1,24,2405.39,1,13.40189,16,0,0,0,0,8.930383,240.1149,True,False,0
357,3,80,51082.1,1,11.48824,10,0,0,0,1,6.62916,287.6427,True,False,0
12058,3,56,35497.4,1,11.20268,12,0,1,0,0,8.004483,265.1283,False,False,0
3423,2,20,54664.15,1,10.83271,7,2,1,0,1,8.618298,255.1417,False,False,0
31848,2,62,100171.6,0,9.570705,15,0,1,0,1,2.146247,164.9647,False,False,0
2003,1,57,36404.87,0,13.91561,11,2,2,1,1,9.836442,95.00571,False,False,1
10577,3,19,46256.01,0,7.65807,14,0,1,0,0,2.63695,137.4686,True,False,0
2349,1,54,54875.71,0,17.82932,15,1,1,0,0,16.60248,172.4555,True,False,0
2723,3,71,12377.36,0,6.157922,13,0,0,1,0,9.309073,127.4783,True,False,0
228,4,42,45217.59,1,6.072082,16,0,0,0,1,19.9897,200.1185,True,False,0
4343,0,20,41922.65,0,10.92542,7,1,2,0,1,8.599092,127.5067,False,False,0
2131,2,31,60302.79,1,8.426883,8,0,0,0,1,13.288,242.6143,False,False,0
809,3,60,42634.06,1,9.884699,13,0,0,0,0,6.487239,230.1344,True,False,0
3519,1,82,54264.21,0,11.60691,10,0,0,0,0,6.984409,197.6288,False,False,0
3521,0,31,27065.02,1,11.37858,9,3,1,1,1,15.59169,162.4937,False,False,1
22935,2,57,10050.85,0,7.018821,11,3,1,0,0,13.02184,114.9658,True,False,0
11333,0,65,25519.32,0,12.86848,10,1,0,0,1,8.268405,152.4884,True,False,0
9144,0,54,40257.26,0,11.06218,14,0,0,0,1,19.01406,245.132,False,False,0
432,1,82,56646.45,0,8.933365,8,0,2,0,0,14.67731,152.509,True,False,0
56308,3,66,64534.56,1,9.186491,9,0,0,0,0,9.035721,169.9671,False,False,0
46,1,29,7330.85,1,9.051903,16,0,0,0,1,7.989206,197.5169,True,False,0
377,7,23,94691.1,0,12.69026,10,4,0,0,0,8.330395,149.9915,True,False,0
3076,2,75,20940.34,0,4.827944,12,0,1,0,0,6.482702,159.9794,False,False,0
534,2,49,15908.91,0,11.47451,10,0,1,0,1,5.368306,182.4538,False,False,0
27811,2,80,15963.97,0,12.1699,16,0,0,1,0,41.88907,169.9741,False,False,0
8683,2,61,56915.0,0,9.41287,11,2,0,0,0,54.04107,184.9634,True,False,0
365,1,20,62174.76,0,8.081801,11,0,1,1,0,61.5999,169.9671,True,False,0
202,1,73,14461.21,0,9.531672,11,2,0,0,0,44.72802,137.4392,False,False,0
1455,3,79,49040.36,0,10.35485,11,1,0,1,1,58.30317,179.9656,False,False,1
1416,0,42,9409.95,0,15.05851,13,1,1,0,1,38.69991,162.4538,False,False,0
1539,0,23,55448.47,0,16.09504,6,0,0,1,0,69.33909,117.4686,True,False,0
9774,4,78,21637.87,0,8.405153,10,0,0,0,0,70.51996,139.9568,True,False,0
342,2,38,15960.73,0,7.861619,13,2,0,0,0,63.47384,127.4421,False,False,0
15816,3,80,47565.61,0,11.69011,12,1,1,0,0,70.19733,162.4676,True,False,0
648,7,44,29391.86,0,3.925298,6,1,0,0,0,63.77246,149.9845,True,False,0
13937,0,50,10651.08,0,10.25863,15,1,2,0,0,66.44552,169.9447,True,False,0
770,0,78,13172.44,0,3.191798,11,0,2,0,1,50.73425,142.5007,True,False,0
11499,8,24,14083.69,0,12.19579,15,1,0,0,1,66.89524,184.967,True,False,0
32275,3,46,27270.24,0,10.91065,13,1,0,0,0,71.66705,152.4555,False,False,0
1246,0,56,24238.16,0,14.22653,4,0,0,0,0,63.14574,127.4887,True,False,0
7104,2,58,46059.68,0,8.198304,13,1,0,0,0,55.11148,162.4818,False,False,0
15806,3,77,18949.61,0,8.912366,10,2,0,0,1,66.50412,202.6362,False,False,0
110,2,30,52798.88,0,8.51921,7,2,1,0,1,67.15579,257.6549,True,False,0
63,3,47,68898.0,0,4.46616,16,0,2,0,1,60.46946,104.9643,True,False,0
332,3,78,48366.56,0,6.528798,6,0,1,0,0,65.57643,127.4421,False,False,0
947,2,86,8893.59,0,10.65214,11,4,0,0,0,71.09621,149.9378,True,False,0
2335,0,56,26010.99,0,10.30393,9,1,1,0,0,68.7729,159.9476,False,False,0
541,3,70,15652.5,0,9.0983,12,0,0,1,0,56.63931,130.0064,False,False,0
1986,0,47,74989.44,0,8.300567,11,0,1,0,0,56.30647,240.1149,False,False,0
3231,4,27,11672.97,0,12.14009,5,0,0,0,0,60.14645,159.9349,True,False,0
3766,6,56,14960.01,0,15.67128,10,1,1,0,0,45.4868,159.965,False,False,0
702,1,35,50881.49,0,3.854347,8,0,0,0,0,55.87684,139.9792,True,False,0
1749,3,23,39706.57,0,16.28343,15,0,0,0,1,64.71488,197.4876,True,False,0
27522,0,53,12611.76,0,11.6702,14,1,0,0,1,66.77924,194.9525,False,False,0
49,4,18,59664.26,0,8.551016,14,0,0,0,1,42.19555,162.447,True,False,0
3123,1,28,9174.42,0,4.592344,11,1,2,0,0,67.11782,137.4616,False,False,0
5199,1,34,62212.25,0,5.524734,14,1,0,0,1,71.7083,159.9875,False,False,0
83,5,56,23720.93,0,9.35689,10,2,0,0,0,64.01205,175.1331,False,False,0
1073,0,87,14405.88,0,7.65097,14,1,2,0,1,64.9788,212.6415,True,False,0
13745,3,28,35986.11,0,7.179323,13,0,0,0,0,71.106,167.4564,False,False,0
16373,1,50,108409.6,0,8.9558,15,0,0,0,1,62.48639,177.4876,False,False,0
63425,1,59,31904.93,0,12.43822,13,1,1,1,1,48.57163,197.5169,True,False,1
5092,1,28,26439.2,0,14.45756,17,1,0,0,1,44.98551,207.4974,False,False,0
444,2,66,66778.9,0,15.95744,11,3,2,0,0,70.79968,212.6228,False,False,0
1098,0,80,15756.81,0,12.8013,8,0,0,0,0,70.47897,149.9621,False,False,0
40622,2,22,8137.37,0,11.62695,13,1,0,0,1,64.30623,267.6647,False,True,0
10480,0,69,79502.96,0,12.47838,17,0,1,0,1,65.90363,184.967,False,True,0
578,1,19,26249.7,0,8.347242,13,3,0,0,0,64.01652,255.1555,True,False,0
8501,0,29,7596.94,0,10.93778,12,0,1,0,0,71.37293,127.525,True,False,0
30424,1,67,33403.38,0,8.715071,13,1,2,0,0,69.26833,207.6094,True,False,0
22704,3,19,13695.83,0,13.83282,5,0,1,0,1,56.3686,267.6647,False,False,0
177,2,29,75927.18,0,9.454681,15,2,0,1,0,67.47739,242.6281,False,False,0
205,3,80,24097.08,0,9.570788,10,0,0,0,1,65.4294,172.5034,False,False,0
15251,2,32,6494.55,0,9.470573,12,0,2,0,0,70.09214,139.9568,True,False,0
10052,6,26,48582.37,0,11.52973,14,1,0,0,0,61.78014,147.4564,False,False,0
75635,8,38,29220.86,0,9.758726,12,1,0,0,1,66.59755,137.4872,True,False,0
247,1,87,68105.34,0,8.799767,10,3,0,0,1,65.15989,172.4742,True,False,0
2453,0,48,6969.6,0,16.53335,11,3,0,1,1,71.53343,235.1591,True,False,1
6,1,42,15867.48,0,6.776195,13,1,1,1,0,56.23842,184.9634,True,False,0
4894,0,18,17092.77,0,14.62128,10,1,0,0,0,69.87041,220.1149,True,False,0
3299,0,42,33436.51,0,4.86844,11,0,0,0,1,62.9209,159.9512,False,False,0
11217,3,35,10736.53,0,7.138395,13,1,3,0,1,60.56995,127.482,False,False,0
106,1,28,24475.2,0,7.660563,13,2,0,0,0,71.66261,207.6094,False,False,0
8324,3,64,21607.29,0,10.69966,8,1,0,1,1,62.43987,194.9744,False,False,1
601,0,82,20706.43,0,13.91677,16,1,1,1,1,69.03413,139.9512,True,False,1
10741,0,60,19164.1,0,3.032327,20,1,0,0,0,51.20818,172.4705,False,False,0
18580,0,50,21531.67,0,8.759984,11,0,0,0,0,69.07545,172.4705,False,False,0
352,0,73,9228.24,0,9.481238,15,1,0,0,0,70.34008,117.4858,False,False,0
7912,5,41,44016.3,0,11.24877,7,3,0,1,0,69.2139,159.965,False,False,0
30662,8,72,50092.12,0,10.4055,15,0,0,0,0,61.32409,159.9642,False,False,0
1336,0,30,27824.15,1,12.13663,13,0,0,0,1,42.74672,245.147,False,False,0
2907,3,69,75598.51,0,13.44801,12,1,1,0,1,64.09564,287.6427,False,False,0
16434,2,88,55921.75,0,7.02401,18,1,0,0,0,58.75447,190.127,True,False,0
2292,3,85,39894.55,0,11.46498,10,0,0,0,0,70.38153,104.9629,False,False,0
28671,1,75,30874.05,0,6.520003,11,0,0,0,1,66.95875,162.447,True,False,0
1045,0,60,17244.42,0,12.4286,14,2,1,1,0,64.15566,265.1283,False,False,0
12301,3,72,84232.65,0,11.91924,10,0,0,0,0,68.22296,129.9621,False,False,0
338,8,39,23712.94,0,6.612532,19,1,0,0,0,66.50929,134.9509,True,False,0
615,8,32,33644.05,0,9.354827,13,2,1,0,1,57.84605,127.4601,True,False,0
9469,1,57,3503.09,0,12.62767,7,1,3,0,0,64.38126,149.9741,True,False,0
30697,0,24,36091.7,0,12.18643,10,2,1,0,0,56.35343,139.9568,False,False,0
3119,2,22,17784.55,1,14.5524,11,3,0,0,0,59.61465,242.6106,False,False,0
83615,0,48,13154.05,0,13.8576,6,2,1,1,0,64.08432,169.9447,False,False,0
30390,0,40,66923.76,0,13.47098,15,0,0,0,1,61.98982,194.9699,True,False,0
95,1,56,31670.94,0,9.311366,13,2,1,0,0,61.79462,147.4421,True,False,0
1405,3,85,32076.56,0,11.14911,11,1,0,0,0,57.04429,152.4579,False,False,0
61,1,35,22206.84,0,9.240966,12,0,0,0,0,58.43587,149.9598,False,False,0
35575,1,20,79206.11,0,9.666671,9,0,2,0,0,70.49957,159.9794,False,False,0
545,0,49,70285.78,0,10.94527,15,2,0,1,1,58.04694,162.4713,False,False,1
8878,4,52,22831.25,0,7.665977,9,0,0,0,1,48.1707,152.4952,False,True,0
6055,1,31,27303.52,0,5.256893,7,0,0,0,0,66.75709,147.4421,False,False,0
4434,0,71,17620.71,0,9.372642,9,2,0,1,1,57.50724,242.6143,True,False,1
588,8,80,30288.0,0,10.98243,12,1,0,0,0,54.14957,172.4871,False,False,0
12592,3,41,20971.45,0,14.98374,11,0,1,0,0,70.42389,192.4705,True,False,0
38388,1,59,29240.82,0,6.291111,12,2,0,0,1,51.31462,257.6375,True,False,0
1099,3,66,16885.35,0,11.46614,11,3,0,0,0,63.24314,137.4684,True,False,0
3225,3,85,53034.08,0,9.758121,10,0,1,0,0,52.76082,230.1344,True,False,0
7676,0,45,21736.61,0,10.73533,15,1,0,0,0,67.04233,184.9785,True,False,0
25256,0,47,42429.53,0,11.43603,12,2,0,0,0,61.57078,225.1457,False,False,0
889,1,70,22455.73,0,9.829165,13,2,0,0,0,67.56096,92.5018,True,False,0
1748,5,45,49397.39,0,11.74755,11,0,1,0,1,55.34066,127.482,True,False,0
952,2,62,22956.29,0,12.2106,11,0,1,0,1,62.61777,139.9512,True,False,0
1725,0,89,29462.18,0,15.35675,12,1,0,1,0,70.33634,185.0077,False,False,0
11097,3,84,129137.2,0,12.77231,9,1,1,0,0,66.89101,162.497,False,False,0
422,4,69,24660.29,1,10.76463,15,0,0,0,0,47.92804,240.1149,False,False,0
148,1,74,29305.13,0,11.25577,14,0,0,0,1,69.46803,127.5112,False,False,0
3163,1,64,11387.58,1,12.52216,12,0,1,0,1,61.62341,235.1372,True,False,0
5557,2,30,26634.93,0,11.30136,10,1,0,1,1,58.51566,184.967,False,False,1
30228,0,20,48067.5,0,11.11844,12,3,0,0,0,55.2092,182.4676,True,False,0
10805,3,81,13662.88,0,12.01335,11,1,0,1,0,50.85526,147.4783,True,False,0
28496,0,83,28850.5,0,10.03198,12,0,0,0,0,64.17623,192.4705,False,False,0
8239,1,73,38322.59,0,4.529435,11,4,0,0,0,42.36505,172.4705,False,False,0
41563,2,38,8952.88,0,7.350533,14,1,0,0,0,53.07379,152.4579,False,False,0
188,2,82,35786.6,0,7.857338,15,1,1,0,1,42.73326,142.4689,True,False,0
377,1,63,120650.1,0,7.709723,8,1,0,0,1,49.50734,217.4702,False,False,0
522,0,24,62700.71,0,16.12607,15,0,0,0,1,53.40027,149.9483,False,False,0
2000,4,33,83651.89,0,10.7853,15,0,0,0,0,47.96609,184.9634,True,False,0
4357,1,50,40646.53,0,11.93472,12,1,0,0,0,52.88029,192.4404,False,False,0
7404,0,38,84047.13,0,9.766784,13,3,0,1,0,58.16576,230.1051,True,False,0
14055,1,45,23308.57,0,10.83305,18,1,0,0,0,56.61608,200.1323,True,False,0
20306,3,22,29847.48,0,6.026286,13,2,0,0,0,53.61316,147.5031,False,False,0
26897,1,20,50090.84,0,7.301377,9,1,0,0,0,68.05033,159.9794,True,False,0
34365,1,38,24588.03,0,8.08692,10,1,0,0,1,42.36211,139.9678,True,False,0
4779,1,72,30299.76,0,11.01782,14,1,0,0,0,69.86769,127.4738,False,False,0
28929,4,75,61084.32,0,10.68339,13,0,0,0,0,64.37387,182.4653,True,False,0
10720,0,33,11810.84,0,9.949737,16,1,1,0,0,62.76356,124.9781,True,False,0
1536,3,42,12236.83,0,12.9493,8,0,0,0,1,54.55822,235.1372,False,False,0
5600,4,68,49842.25,0,10.92606,14,1,0,0,1,69.71458,142.5007,False,False,0
6694,3,55,62710.74,0,11.95284,12,0,0,0,0,39.23416,137.4392,True,False,0
5548,3,21,36747.32,0,6.172422,5,2,2,0,0,44.0309,127.4421,False,False,0
35840,0,62,23332.27,0,12.75014,16,1,1,0,1,67.76579,149.9483,False,False,0
12991,6,82,21602.16,0,5.397724,11,0,0,0,0,60.94251,149.9621,False,False,0
1948,3,48,23447.42,0,6.719404,13,1,0,0,1,70.52235,137.4872,False,False,0
6206,4,73,31760.65,0,7.497455,11,1,0,1,0,67.18331,125.0073,False,False,0
3891,4,84,24026.7,0,7.072618,10,1,0,1,0,60.38138,162.4526,False,False,0
2221,0,29,73958.51,0,10.46924,9,1,1,0,1,67.94243,212.6415,True,False,0
0,4,24,35835.58,0,11.41217,14,1,0,0,0,56.69146,162.4526,True,False,0
1663,4,77,74776.99,0,12.35944,14,2,0,0,0,68.00474,172.4705,True,False,0
923,2,84,24149.71,0,8.245283,13,1,0,0,1,69.91306,172.4885,False,False,0
1242,0,42,43632.29,0,10.67464,13,1,1,0,0,64.1621,252.6378,True,False,0
3697,1,44,31121.82,0,6.342824,16,1,0,1,1,45.45067,107.5286,True,False,1
14710,3,59,46015.65,0,5.46402,19,5,0,0,1,43.29117,139.9678,True,False,0
8339,1,29,65986.37,1,11.7468,5,2,2,1,0,60.93197,245.1283,False,False,0
38547,0,63,22376.88,0,8.56117,9,1,0,0,0,58.83809,242.6326,True,False,0
1772,0,40,31429.51,0,9.708299,12,0,1,0,0,61.35427,262.6106,True,False,0
702,3,45,13722.8,0,8.413749,5,1,0,1,0,51.21873,212.6228,True,False,0
26863,2,65,64281.28,0,5.201543,9,0,1,0,0,63.47674,137.4836,True,False,0
739,0,32,42060.33,0,10.21513,16,1,0,0,0,66.45525,174.9581,False,True,0
19461,4,68,29189.81,0,10.08782,9,1,0,0,0,56.12834,147.4783,False,False,0
2033,2,19,30701.55,0,15.024,11,0,0,0,1,63.656,197.4945,False,False,0
24780,0,27,15249.68,0,8.532717,14,0,0,0,0,62.70697,104.9781,False,False,0
0,1,85,9508.97,0,10.00317,13,0,0,0,0,54.09422,160.0013,True,False,0
1020,0,45,17312.0,0,5.761471,9,0,0,0,0,58.89846,129.9621,True,False,0
6,3,57,21485.23,0,4.034332,12,0,0,0,0,63.24097,159.9349,True,False,0
86,1,40,85066.22,0,11.34395,9,0,0,0,1,71.36133,235.1591,False,False,0
31196,3,64,19114.71,0,8.644135,9,1,0,0,0,52.61686,194.9882,False,False,0
949,1,44,18832.51,0,14.32986,10,2,1,0,0,60.28236,147.4738,True,False,0
5429,4,40,44089.97,0,8.533249,6,0,0,0,0,68.6711,184.9785,False,False,0
2593,1,33,54211.72,0,7.529241,13,0,1,0,1,65.82455,162.4713,False,False,0
1120,4,51,9410.18,0,13.67766,19,2,0,0,1,50.18296,127.475,True,False,0
2209,3,43,47966.83,0,7.410372,12,0,3,0,0,71.51772,230.1051,True,False,0
15,3,31,34919.68,1,14.55526,14,1,0,1,0,64.62378,257.6513,True,False,0
612,0,49,20849.37,0,10.8566,18,0,0,0,0,68.76541,242.6326,True,False,0
98,0,44,61704.19,0,7.04916,14,0,0,0,1,71.34414,104.9643,True,False,0
6507,7,71,24971.54,1,8.938447,15,2,0,0,0,49.26434,220.1149,True,False,0
3404,3,43,83924.66,0,8.806253,11,1,0,0,0,70.99222,159.9476,False,False,0
512,0,63,51728.3,0,14.10584,11,0,1,0,0,46.28759,194.9663,True,False,0
2738,2,21,45551.32,0,9.169596,9,2,1,0,1,50.69979,172.4567,False,False,0
3814,1,89,56540.16,0,6.999282,9,1,0,1,1,70.59531,200.1185,False,False,1
738,0,88,42043.47,0,13.01754,11,1,1,0,1,71.17531,172.4441,False,False,0
14026,2,56,19173.1,0,7.131485,13,0,4,0,1,59.67215,162.4538,True,False,0
5582,3,63,28799.3,0,5.767712,11,1,0,1,1,51.4346,184.967,False,False,1
6428,3,82,14875.78,0,3.774342,12,2,1,0,1,58.67524,194.9525,True,False,0
816,0,22,53227.89,0,14.31488,13,1,0,0,1,69.17356,157.4698,False,False,0
209,5,51,52233.68,0,7.356317,11,2,0,1,0,63.70781,119.9568,False,False,0
59609,0,19,14260.84,0,8.445707,13,0,1,1,0,71.84774,130.0064,False,False,0
4518,3,53,26669.32,0,13.75076,12,2,1,0,0,52.55673,127.4738,True,False,0
27613,4,58,33690.02,0,11.61319,13,0,0,0,0,59.29981,240.1149,True,False,0
11294,0,69,80110.69,0,7.407723,15,2,0,0,0,58.04171,149.9447,True,False,0
16371,0,44,33024.18,0,11.35147,15,1,0,0,1,60.46007,182.4833,False,False,0
722,7,46,26013.93,0,6.213658,9,0,0,0,1,66.76084,162.5007,False,False,0
2249,0,26,91633.01,1,12.59861,14,0,1,0,0,54.97784,262.6106,False,False,0
469,0,43,22205.18,0,9.223647,13,1,0,0,0,65.82541,230.1051,True,False,0
1503,3,52,20052.51,0,6.789265,11,2,2,0,0,62.03303,124.9781,False,False,0
10951,1,75,16957.75,0,10.40864,11,2,0,0,0,71.57982,117.4835,False,False,0
287,6,52,21008.54,0,9.382813,9,1,1,0,0,40.35625,152.5022,False,False,0
2395,2,28,48983.82,0,5.233566,12,2,0,0,0,66.13511,127.4421,False,False,0
68128,3,54,12520.32,1,11.35495,12,0,1,1,0,52.62121,172.4404,True,False,0
227,4,22,35851.6,0,15.29426,9,2,0,0,0,53.96248,137.4684,True,False,0
825,1,20,6594.2,0,9.316329,11,0,0,0,0,67.06371,197.6288,False,False,0
151,4,86,74321.03,0,11.1117,6,3,1,0,0,44.25204,182.4608,False,False,0
58673,0,88,63461.18,0,10.84728,10,1,1,1,0,69.15198,187.4811,False,False,0
22052,0,37,25922.49,0,9.865503,6,0,1,1,0,63.68805,127.4738,False,False,0
917,7,60,10026.66,0,7.4962,11,0,1,0,1,64.71872,200.1652,True,False,0
38267,2,54,7806.55,0,7.454395,14,0,0,1,1,45.27484,137.4872,False,False,1
4083,1,20,25167.86,0,12.43508,13,2,1,0,1,63.05897,255.1372,False,False,0
2057,4,47,38354.6,0,6.028391,12,2,1,0,0,66.61075,147.4421,True,False,0
30309,0,47,40906.5,0,17.27337,7,1,0,1,0,66.46762,222.6326,True,False,0
5025,1,43,93721.48,0,10.80713,12,0,2,0,0,67.24501,210.1518,True,False,0
1316,3,31,55913.69,1,8.341462,13,3,1,0,1,59.05164,255.1665,False,False,0
50972,1,29,37830.82,0,10.93146,17,3,0,0,1,58.54344,242.6435,False,False,0
39,2,26,42863.75,0,9.519547,11,0,1,0,1,54.83336,252.624,True,False,0
1576,1,31,26804.03,0,10.79225,13,1,0,1,0,67.20907,255.1336,True,False,0
73,3,45,31973.61,0,4.973668,10,1,0,0,1,54.6947,212.6415,False,False,0
1854,1,60,44988.59,0,10.19477,16,1,1,0,1,42.22682,139.9512,True,False,0
39,1,22,23388.8,0,5.480291,15,2,0,0,1,66.85703,204.9797,True,False,0
7790,2,40,60472.35,0,15.62886,9,0,0,1,0,61.73977,179.9794,False,False,0
514,3,56,27285.93,0,9.460242,12,0,1,1,1,69.53069,204.9797,False,False,1
3170,3,38,20626.02,0,10.05784,7,1,0,0,0,63.74924,79.97886,True,False,0
14210,2,67,78119.96,0,7.944754,10,0,1,0,0,71.76842,127.4421,False,False,0
48386,0,52,56339.53,0,11.24743,11,0,0,0,0,69.05548,172.4848,True,False,0
11949,2,60,9104.94,0,11.17089,20,1,0,0,0,59.01526,182.49,True,False,0
15763,9,18,27120.26,0,5.733455,11,0,0,0,1,71.55342,184.9963,False,False,0
911,2,43,17914.7,0,10.98961,12,2,0,0,1,70.70127,92.48802,False,False,0
257,0,61,12939.7,0,8.480499,13,1,0,0,1,47.20955,232.6415,True,False,0
124,6,70,9664.08,0,11.95636,11,0,0,0,0,69.16302,149.9378,False,False,0
15944,3,60,16416.66,0,4.069613,9,2,0,0,1,69.34472,245.132,True,False,0
293,1,26,23084.24,0,9.693526,10,3,1,0,0,65.28334,114.9728,False,False,0
913,3,31,45747.52,0,5.898074,10,1,0,0,0,56.51532,182.4676,False,False,0
39012,7,50,30988.8,0,9.021308,8,1,0,0,0,46.778,134.9509,False,False,0
5762,3,59,35216.42,0,11.30515,12,1,0,0,0,69.31083,214.9663,True,False,0
902,0,47,31126.75,0,16.72972,14,2,1,0,0,71.03326,169.9378,False,False,0
13789,2,71,5886.98,0,8.879706,11,1,0,0,0,54.0433,265.1283,False,False,0
2135,3,61,54187.79,0,10.49813,11,0,1,0,0,69.28716,182.497,False,True,0
18042,1,45,78750.79,0,6.908099,14,0,1,0,1,64.91343,160.0122,False,False,0
11396,3,22,19269.56,0,11.99626,12,1,1,0,1,55.2288,242.6143,False,False,0
2186,2,82,23264.27,0,12.08807,15,0,1,0,1,67.49846,252.624,True,False,0
287,0,48,18706.57,0,11.53278,18,1,3,0,1,66.09922,144.9889,False,False,0
489,0,73,71035.64,0,10.29175,13,0,0,0,0,53.09491,139.965,False,False,0
40752,0,32,33132.71,0,11.94581,15,2,0,1,0,60.89236,152.4579,True,False,0
8230,1,73,43155.28,0,8.759467,13,2,1,1,0,68.3703,169.9378,False,True,0
518,0,84,9285.81,0,8.965115,15,2,0,0,1,49.67201,127.475,False,False,0
25091,0,32,12685.22,0,12.61882,9,0,1,1,0,67.97011,220.1323,True,False,0
5375,3,72,10507.86,0,13.35731,12,0,0,1,0,56.99989,175.1331,False,False,0
17208,9,58,61921.51,0,14.03725,11,4,2,0,0,46.33817,149.9621,False,False,0
21738,10,59,12642.1,0,10.83426,13,2,2,1,0,60.16962,139.9816,True,False,0
1460,10,39,10098.02,0,14.93874,17,1,0,0,1,66.62742,124.9643,True,False,0
92,3,77,50725.09,0,7.418985,20,4,0,1,0,65.28157,150.0208,False,False,0
122,2,85,25381.91,0,13.05308,18,2,0,0,0,61.73934,152.509,False,False,0
